0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:197
0  1:1 2:0
0  1:1 2:428
0  1:1 2:0
0  1:1 2:193
0  1:1 2:580
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:320
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2625
0  1:1 2:0
0  1:1 2:126
0  1:1 2:226
0  1:1 2:293
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:4344
0  1:2 2:28
0  1:2 2:28
0  1:2 2:28
0  1:2 2:133
0  1:2 2:451
0  1:2 2:159
0  1:2 2:24
0  1:2 2:24
0  1:2 2:56
0  1:2 2:88
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:598
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:485
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:3463
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:3315
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:2896
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:2799
0  1:1 2:0
0  1:1 2:0
0  1:1 2:31
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:2 2:28
0  1:2 2:28
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:197
0  1:1 2:0
0  1:1 2:428
0  1:1 2:0
0  1:1 2:193
0  1:1 2:580
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:320
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2626
0  1:1 2:0
0  1:1 2:126
0  1:1 2:226
0  1:1 2:293
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:2 2:133
0  1:2 2:159
0  1:2 2:24
0  1:2 2:24
0  1:2 2:56
0  1:2 2:88
0  1:1 2:4344
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:4942
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:1933
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:0
0  1:1 2:4870
0  1:1 2:41
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:6318
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:13032
0  1:1 2:1448
0  1:1 2:7240
0  1:1 2:4344
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:2896
0  1:1 2:8688
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1379
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1383
0  1:1 2:0
0  1:1 2:31
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:2 2:28
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:197
0  1:1 2:0
0  1:1 2:428
0  1:1 2:0
0  1:1 2:193
0  1:1 2:580
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:320
0  1:1 2:0
0  1:1 2:2625
0  1:1 2:0
0  1:1 2:0
0  1:1 2:126
0  1:1 2:226
0  1:1 2:293
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:2 2:28
0  1:2 2:133
0  1:2 2:159
0  1:2 2:24
0  1:2 2:24
0  1:2 2:56
0  1:2 2:88
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:24616
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:1623
0  1:1 2:3319
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:485
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:12110
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:17376
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:3593
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:17376
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:1448
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:4344
0  1:1 2:5792
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:4344
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:0
0  1:1 2:15664
0  1:1 2:0
0  1:1 2:0
0  1:1 2:31
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:197
0  1:1 2:0
0  1:1 2:428
0  1:1 2:0
0  1:1 2:193
0  1:1 2:580
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:320
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2625
0  1:1 2:0
0  1:1 2:126
0  1:1 2:226
0  1:1 2:293
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:5792
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:0
0  1:2 2:28
0  1:2 2:28
0  1:2 2:133
0  1:2 2:159
0  1:2 2:24
0  1:2 2:24
0  1:2 2:56
0  1:2 2:88
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:0
0  1:1 2:21720
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:3300
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:11584
0  1:1 2:210
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:18824
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:18824
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:0
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:10136
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:4344
0  1:1 2:0
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:8688
0  1:1 2:0
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:0
0  1:1 2:15928
0  1:1 2:0
0  1:1 2:2018
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:11584
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:13032
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:14480
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:2406
0  1:1 2:5792
0  1:1 2:0
0  1:1 2:0
0  1:1 2:1448
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:7240
0  1:1 2:7240
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2896
0  1:1 2:0
0  1:1 2:3560
0  1:1 2:6476
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:31
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:2 2:154
0  1:2 2:154
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:197
0  1:1 2:0
0  1:1 2:428
0  1:1 2:0
0  1:1 2:193
0  1:1 2:580
0  1:1 2:0
0  1:1 2:0
0  1:1 2:0
0  1:1 2:320
0  1:1 2:0
0  1:1 2:0
0  1:1 2:2624
0  1:2 2:28
0  1:2 2:28
0  1:2 2:133
0  1:2 2:159
0  1:2 2:24
0  1:2 2:24
0  1:2 2:56
0  1:2 2:88
0  1:1 2:0
